,year,temp_avg,temp_delta,temp_delta_full_years,temp_delta_last10,temp_mean,temp_mean_full_years,temp_mean_last10,value,0,1,3,4,5,6
NYIREGYHAZA,1976,9.1,-0.9,-0.9,-1.8,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1977,9.5,-0.5,-0.5,-1.4,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1978,8.5,-1.5,-1.5,-2.4,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1979,9.8,-0.3,-0.2,-1.1,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1980,8.4,-1.6,-1.6,-2.5,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1981,9.5,-0.5,-0.5,-1.4,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1982,9.3,-0.7,-0.7,-1.6,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1983,9.8,-0.2,-0.2,-1.1,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1984,8.9,-1.0,-1.0,-1.9,9.9,9.9,10.8,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1985,8.2,-1.9,-1.8,-2.7,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1986,9.3,-0.7,-0.7,-1.6,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1987,8.0,-1.9,-1.8,-2.7,9.9,9.8,10.7,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1988,9.5,-0.7,-0.7,-1.6,10.1,10.1,11.0,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1989,9.9,-0.1,-0.1,-1.0,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1990,10.0,-0.0,0.0,-0.9,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1991,8.8,-1.2,-1.2,-2.1,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1992,9.9,-0.1,-0.1,-1.0,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1993,9.4,-0.6,-0.6,-1.5,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1994,10.9,0.9,0.9,-0.0,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1995,9.7,-0.3,-0.3,-1.2,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1996,9.1,-0.9,-0.9,-1.8,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1997,9.3,-0.7,-0.7,-1.6,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1998,9.7,-0.3,-0.3,-1.2,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,1999,10.4,0.4,0.4,-0.5,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2000,11.1,1.1,1.1,0.2,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2001,10.1,0.1,0.1,-0.8,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2002,10.8,0.8,0.8,-0.1,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2003,9.9,-0.2,-0.1,-1.0,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2004,9.4,-0.7,-0.7,-1.5,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2005,9.4,-0.7,-0.6,-1.5,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2006,9.8,-0.2,-0.2,-1.1,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2007,11.3,1.3,1.3,0.4,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2008,10.9,0.9,0.9,0.0,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2009,10.9,0.8,0.9,-0.0,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2010,9.9,-0.1,-0.1,-1.0,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2011,10.4,0.3,0.4,-0.5,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2012,10.7,0.7,0.7,-0.2,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2013,10.7,0.7,0.7,-0.1,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2014,11.6,1.6,1.6,0.7,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2015,11.0,0.9,1.0,0.1,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2016,10.7,0.7,0.7,-0.2,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2017,10.7,0.7,0.7,-0.2,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
NYIREGYHAZA,2018,12.1,2.1,2.1,1.2,10.0,10.0,10.9,1,128920,99999,HUNGARY,47.983999999999995,21.691999999999997,103.0
PAKS,1993,9.8,-1.0,-1.0,-1.4,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,1994,11.4,0.6,0.6,0.2,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,1995,10.2,-0.6,-0.6,-1.0,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,1996,9.2,-1.6,-1.6,-2.0,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,1997,9.6,-1.2,-1.2,-1.6,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,1998,10.2,-0.7,-0.7,-1.1,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,1999,10.4,-0.4,-0.4,-0.8,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2000,11.6,0.8,0.8,0.4,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2001,10.4,-0.4,-0.4,-0.8,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2002,11.4,0.5,0.5,0.1,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2003,10.3,-0.6,-0.6,-1.0,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2004,10.3,-0.5,-0.5,-0.9,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2005,9.8,-1.0,-1.0,-1.4,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2006,10.6,-0.2,-0.2,-0.6,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2007,11.5,0.7,0.7,0.3,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2008,11.6,0.8,0.8,0.4,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2009,11.4,0.6,0.6,0.2,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2010,10.1,-0.7,-0.7,-1.1,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2011,10.7,-0.2,-0.2,-0.6,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2012,11.4,0.6,0.6,0.2,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2013,11.1,0.3,0.3,-0.1,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2014,12.0,1.1,1.2,0.7,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2015,11.2,0.3,0.4,-0.1,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2016,10.9,0.1,0.1,-0.3,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2017,11.2,0.4,0.4,-0.0,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAKS,2018,12.4,1.6,1.6,1.2,10.8,10.8,11.3,1,129500,99999,HUNGARY,46.583,18.85,98.0
PAPA,1973,9.6,-0.7,-0.7,-1.2,10.3,10.3,10.8,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1974,9.8,-0.2,-0.2,-0.7,10.0,10.0,10.5,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1975,10.0,-0.4,-0.4,-0.9,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1976,9.1,-1.3,-1.3,-1.8,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1977,9.9,-0.5,-0.5,-1.0,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1978,9.1,-1.3,-1.3,-1.8,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1979,10.0,-0.4,-0.4,-0.9,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1980,8.8,-1.6,-1.6,-2.1,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1981,10.2,-0.2,-0.2,-0.7,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1982,10.1,-0.3,-0.2,-0.7,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1983,10.8,0.4,0.4,-0.1,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1984,9.3,-1.0,-0.9,-1.5,10.2,10.2,10.7,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1985,9.4,-1.0,-1.0,-1.5,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1986,9.7,-0.8,-0.7,-1.2,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1987,9.0,-1.3,-1.2,-1.7,10.3,10.2,10.7,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1988,10.3,-0.2,-0.2,-0.7,10.5,10.4,11.0,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1989,10.6,0.2,0.2,-0.3,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1990,10.6,0.5,0.5,-0.0,10.1,10.1,10.7,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1992,11.2,0.8,0.8,0.3,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1993,10.2,-0.2,-0.2,-0.7,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1994,11.6,1.2,1.2,0.7,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1995,10.3,-0.1,-0.1,-0.6,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1996,9.0,-1.4,-1.4,-1.9,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1997,9.5,-0.9,-0.9,-1.4,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1998,10.2,-0.2,-0.2,-0.7,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1999,10.3,-0.2,-0.1,-0.6,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2000,11.5,1.1,1.1,0.6,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2001,10.4,-0.1,-0.1,-0.7,10.5,10.5,11.0,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2003,10.8,0.4,0.4,-0.1,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2004,9.9,-0.5,-0.5,-1.0,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2005,9.6,-0.8,-0.7,-1.2,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2006,10.7,0.3,0.4,-0.1,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2007,11.8,1.4,1.4,0.9,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2008,11.4,1.0,1.0,0.5,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2009,11.1,0.6,0.7,0.2,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2010,10.0,-0.4,-0.4,-0.9,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2011,10.5,0.1,0.1,-0.4,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2012,11.0,0.6,0.6,0.1,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2013,10.6,0.2,0.2,-0.3,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2014,11.6,1.2,1.2,0.7,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2015,10.8,0.4,0.4,-0.1,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2016,10.8,0.4,0.5,-0.0,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2017,10.7,0.3,0.3,-0.2,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,2018,11.6,1.2,1.2,0.7,10.4,10.4,10.9,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PAPA,1991,10.4,-0.7,-0.7,-1.2,11.1,11.0,11.6,1,128250,99999,HUNGARY,47.364,17.500999999999998,152.0
PECS SOUTH,1973,10.1,-0.9,-0.8,-1.6,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1974,10.6,-0.3,-0.3,-1.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1975,10.8,-0.1,-0.0,-0.9,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1976,9.8,-1.1,-1.1,-1.9,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1977,10.6,-0.3,-0.2,-1.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1978,9.5,-1.4,-1.3,-2.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1979,10.7,-0.2,-0.2,-1.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1980,9.2,-1.7,-1.7,-2.5,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1981,10.6,-0.3,-0.2,-1.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1982,10.6,-0.3,-0.3,-1.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1983,11.0,0.1,0.1,-0.7,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1984,9.7,-1.2,-1.1,-1.9,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1985,9.6,-1.3,-1.3,-2.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1986,10.1,-0.8,-0.8,-1.6,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1987,9.9,-1.0,-1.0,-1.8,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1988,10.6,-0.3,-0.3,-1.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1989,11.1,0.2,0.2,-0.6,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1990,11.3,0.4,0.4,-0.4,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1991,10.1,-0.8,-0.8,-1.6,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1992,11.7,0.8,0.8,-0.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1993,10.4,-0.5,-0.5,-1.3,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1994,11.9,1.0,1.0,0.2,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1995,10.7,-0.3,-0.2,-1.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1996,9.4,-1.5,-1.4,-2.2,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1997,10.2,-0.7,-0.6,-1.5,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1998,10.8,-0.1,-0.1,-0.9,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,1999,10.8,-0.1,-0.1,-0.9,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2000,12.1,1.2,1.3,0.5,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2001,10.8,-0.1,-0.0,-0.9,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2002,11.8,0.9,0.9,0.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2003,11.1,0.2,0.3,-0.5,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2004,10.6,-0.3,-0.3,-1.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2005,10.1,-0.8,-0.8,-1.6,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2006,11.0,0.1,0.1,-0.7,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2007,12.0,1.1,1.2,0.4,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2008,11.8,0.9,1.0,0.1,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2009,11.7,0.8,0.8,0.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2010,10.4,-0.5,-0.4,-1.3,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2011,11.3,0.4,0.4,-0.4,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2012,11.9,1.0,1.1,0.3,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2013,11.3,0.4,0.5,-0.3,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2014,12.1,1.2,1.2,0.4,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2015,11.7,0.8,0.8,0.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2016,11.7,0.8,0.8,-0.0,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2017,11.9,1.0,1.0,0.2,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
PECS SOUTH,2018,12.5,1.6,1.7,0.9,10.9,10.9,11.7,1,129420,99999,HUNGARY,45.99100000000001,18.241,304.8
POROSZLO,2002,11.3,0.4,0.4,0.2,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2003,10.0,-0.9,-0.9,-1.0,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2004,10.0,-0.8,-0.8,-1.0,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2005,9.9,-0.9,-0.9,-1.1,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2006,10.2,-0.6,-0.6,-0.8,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2007,11.7,0.8,0.8,0.6,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2008,11.3,0.4,0.4,0.3,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2009,11.3,0.5,0.5,0.3,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2010,10.2,-0.6,-0.6,-0.8,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2011,10.9,-0.0,0.0,-0.2,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2012,11.2,0.3,0.3,0.1,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2015,11.2,0.3,0.3,0.1,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2016,10.9,-0.0,0.0,-0.2,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2017,10.7,-0.1,-0.1,-0.3,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
POROSZLO,2018,12.0,1.1,1.1,1.0,10.9,10.9,11.0,1,128660,99999,HUNGARY,47.65,20.633000000000003,92.0
SARMELLEK,2002,11.1,0.2,0.3,0.1,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2003,10.1,-0.7,-0.7,-0.9,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2004,9.8,-1.1,-1.0,-1.2,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2005,9.9,-1.0,-1.0,-1.1,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2006,10.3,-0.5,-0.5,-0.7,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2007,11.3,0.5,0.5,0.3,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2008,11.3,0.5,0.5,0.3,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2009,11.0,0.2,0.2,0.0,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2010,10.1,-0.8,-0.7,-0.9,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2011,10.7,-0.2,-0.1,-0.3,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2012,11.3,0.4,0.5,0.3,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2013,10.6,-0.2,-0.2,-0.4,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2014,11.5,0.7,0.7,0.6,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2015,10.9,0.1,0.1,-0.1,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2016,10.8,-0.0,-0.0,-0.2,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2017,11.0,0.1,0.2,-0.0,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SARMELLEK,2018,11.8,1.0,1.0,0.8,10.8,10.8,11.0,1,129220,99999,HUNGARY,46.683,17.167,125.0
SIOFOK,1973,10.3,-0.9,-0.8,-1.7,11.2,11.2,12.1,1,129350,99999,HUNGARY,46.917,18.05,109.0
SIOFOK,1974,11.0,-0.2,-0.2,-1.1,11.2,11.2,12.1,1,129350,99999,HUNGARY,46.917,18.05,109.0
