Year;Month;Country;City;ATM; PAX;Capacity
2013;7;Denmark;Copenhagen;72;9255;10378
2013;7;Egypt;Cairo;44;2243;3180
2013;7;Egypt;Hurghada;58;7754;10118
2013;7;Egypt;Sharm el Sheikh;15;2143;2438
2013;7;Finland;Helsinki;150;21351;24432
2013;7;Finland;Tampere;18;3172;3402
2013;7;Finland;Turku;18;2805;3240
2013;7;France;Lyon;26;2014;2600
2013;7;France;Paris;267;37730;41297
2013;7;France;Strasbourg;4;293;560
2013;7;France;Toulouse;1;179;189
2013;7;Germany;Berlin;170;19171;24639
2013;7;Germany;Cologne;62;7055;9240
2013;7;Germany;Dortmund;62;9792;11160
2013;7;Germany;Dusseldorf;100;8794;13436
2013;7;Germany;Frankfurt;310;40958;50108
2013;7;Germany;Hahn;28;4295;5040
2013;7;Germany;Hamburg;62;4042;5332
2013;7;Germany;Munich;291;28052;41276
2013;7;Germany;Stuttgart;108;11951;15564
2013;7;Greece;Argostólion;10;1712;1800
2013;7;Greece;Athens;26;3810;4330
2013;7;Greece;Corfu;36;6066;6360
2013;7;Greece;Heraklion;38;5794;6176
2013;7;Greece;Kos;5;812;825
2013;7;Greece;Rhodos;24;4076;4200
2013;7;Greece;Thessaloniki;18;2852;3240
2013;7;Greece;Zakinthos;26;4297;4560
2013;7;Ireland;Dublin;88;15342;16092
2013;7;Israel;Tel Aviv;163;23468;27022
2013;7;Italy;Bari;18;2639;3240
2013;7;Italy;Bologna;2;233;276
2013;7;Italy;Catania;16;2629;2880
2013;7;Italy;Milan;167;23695;30513
2013;7;Italy;Naples;26;4025;4680
2013;7;Italy;Pisa;18;2821;3402
2013;7;Italy;Rome;204;27091;34953
2013;7;Italy;Treviso;18;2794;3402
2013;7;Italy;Venezia;1;100;100
2013;7;Jordan;Aqaba;8;1028;1320
2013;7;Kazakhstan;Atyrau;2;316;378
2013;7;Kosovo;Pristina;2;250;360
2013;7;Latvia;Riga;48;3005;4012
2013;7;Malta;Malta;46;7168;8280
2013;7;Montenegro;Podgorica;2;67;76
2013;7;Netherland;Amsterdam;239;32186;36804
2013;7;Netherland;Eindhoven;124;19779;22554
2013;7;Netherland;Rotterdam;30;4117;4648
2013;7;Norway;Oslo;88;12998;14712
2013;7;Poland;Warsaw;234;17458;26286
2013;7;Portugal;Lisbon;70;7741;10792
2013;7;Qatar;Doha;62;10490;11198
2013;7;Romania;Bucharest;90;3503;4920
2013;7;Romania;Tirgu Mures;26;3852;4680
2013;7;Russia;Moscow;124;11776;17024
2013;7;Russia;St.Petersburg;18;1288;2052
2013;7;Slovakia;Kosice;1;184;180
2013;7;Spain;Alicante;18;3202;3402
2013;7;Spain;Barcelona;80;13509;14724
2013;7;Spain;Bilbao;3;443;567
2013;7;Spain;Madrid;78;12512;13738
2013;7;Spain;Malaga;26;4218;4680
2013;7;Spain;Palma De Mallorca;34;5548;6000
2013;7;Spain;Valencia;8;869;1153
2013;7;Sweden;Gothenburg;52;8470;9594
2013;7;Sweden;Malmo;44;7080;7920
2013;7;Sweden;Stockholm;132;20951;24483
2013;7;Switzerland;Basel;36;5210;5616
2013;7;Switzerland;Bern;18;324;560
2013;7;Switzerland;Geneva;90;13175;14712
2013;7;Switzerland;Zurich;186;21854;27878
2013;7;Tunesia;Djerba;8;919;1008
2013;7;Tunesia;ENFIDHA;20;2747;2928
2013;7;Tunesia;Monastir;36;5201;5902
2013;7;Turkey;Antalya;98;16024;16968
2013;7;Turkey;Bodrum;10;1587;1800
2013;7;Turkey;Istanbul;128;16396;21096
2013;7;Ukraine;Kiev;62;9132;11160
2013;7;United Kingdom;Bristol;18;3292;3402
2013;7;United Kingdom;Edinburgh;26;3706;3800
2013;7;United Kingdom;London;584;92430;99382
2013;7;United Kingdom;Manchester;62;10685;11166
2013;8;Austria;Vienna;184;8816;14472
2013;8;Azerbaijan;Baku;18;2456;3240
2013;8;Belgium;Brussels;258;35123;41596
2013;8;Bulgaria;Bourgas;54;8757;9516
2013;8;Bulgaria;Sofia;28;1504;3024
2013;8;Bulgaria;Varna;20;2718;3580
2013;8;Canary Islands - Spain;Tenerife;10;1581;1650
2013;8;Croatia;Dubrovnik;2;274;288
2013;8;Croatia;Zagreb;62;4756;11274
2013;8;Cyprus;Larnaca;36;6020;6480
2013;8;Cyprus;Paphos;18;3242;3402
2013;8;Czech Republic;Prague;126;5467;8584
2013;8;Denmark;Billund;26;4151;4914
2013;8;Denmark;Copenhagen;78;9108;11270
2013;8;Egypt;Cairo;44;2694;3538
2013;8;Egypt;Hurghada;38;5147;6723
2013;8;Egypt;Sharm el Sheikh;8;1278;1410
2013;8;Finland;Helsinki;150;19682;24974
2013;8;Finland;Tampere;18;2864;3402
2013;8;Finland;Turku;18;2675;3240
2013;8;France;Lyon;20;1768;2000
2013;8;France;Mulhouse;1;18;50
2013;8;France;Paris;262;35008;39073
2013;8;France;Strasbourg;1;86;145
2013;8;Germany;Berlin;168;19786;24735
2013;8;Germany;Cologne;62;7287;9168
2013;8;Germany;Dortmund;62;9870;11160
2013;8;Germany;Dusseldorf;96;8293;12636
2013;8;Germany;Frankfurt;310;41522;50544
2013;8;Germany;Hahn;26;4083;4680
2013;8;Germany;Hamburg;62;4075;5332
2013;8;Germany;Lemwerder;1;143;160
2013;8;Germany;Munich;291;26646;40126
2013;8;Germany;Stuttgart;106;11573;15324
2013;8;Greece;Argostólion;8;1427;1440
2013;8;Greece;Athens;28;4118;4696
2013;8;Greece;Corfu;36;6046;6384
2013;8;Greece;Heraklion;38;6483;6690
2013;8;Greece;Rhodos;27;4575;4740
2013;8;Greece;Thessaloniki;18;2888;3240
2013;8;Greece;Zakinthos;28;4651;4890
2013;8;Hungary;Debrecen;1;151;180
2013;8;Ireland;Dublin;94;15790;17160
2013;8;Israel;Tel Aviv;155;23398;25666
2013;8;Italy;Bari;16;2535;2880
2013;8;Italy;Catania;18;2969;3240
2013;8;Italy;Milan;158;24324;28998
2013;8;Italy;Naples;28;4395;5040
2013;8;Italy;Pisa;26;4344;4914
2013;8;Italy;Rome;205;29765;35606
2013;8;Italy;Treviso;28;4577;5292
2013;8;Japan;Tokio;2;450;490
2013;8;Jordan;Aqaba;13;1871;2190
2013;8;Kazakhstan;Atyrau;2;102;378
2013;8;Kosovo;Pristina;2;252;360
2013;8;Latvia;Riga;46;2702;3584
2013;8;Malta;Malta;44;6902;7920
2013;8;Netherland;Amsterdam;238;33695;37362
2013;8;Netherland;Eindhoven;124;19873;22572
2013;8;Netherland;Rotterdam;26;3641;4250
2013;8;Norway;Oslo;96;12938;17052
2013;8;Norway;Trondheim;1;169;168
2013;8;Poland;Katowice;1;116;168
2013;8;Poland;Warsaw;205;16366;23014
2013;8;Portugal;Lisbon;73;9520;11914
2013;8;Qatar;Doha;62;10749;11274
2013;8;Romania;Bucharest;88;2907;4784
2013;8;Romania;Tirgu Mures;28;4321;5040
2013;8;Russia;Moscow;127;12805;17968
2013;8;Russia;Sochi;2;47;100
2013;8;Russia;St.Petersburg;16;1318;1824
2013;8;Spain;Alicante;26;4724;4914
2013;8;Spain;Barcelona;78;13528;14346
2013;8;Spain;Bilbao;4;742;756
2013;8;Spain;Madrid;74;12709;13428
2013;8;Spain;Malaga;28;4588;5040
2013;8;Spain;Palma De Mallorca;36;6033;6330
2013;8;Spain;Valencia;5;836;856
2013;8;Sweden;Gothenburg;54;8146;9954
2013;8;Sweden;Malmo;44;6893;7920
2013;8;Sweden;Stockholm;114;17311;21144
2013;8;Switzerland;Basel;34;4895;5304
2013;8;Switzerland;Bern;4;87;124
2013;8;Switzerland;Geneva;62;9161;9672
2013;8;Switzerland;Zurich;186;22353;27562
2013;8;Tunesia;Djerba;10;1230;1260
2013;8;Tunesia;ENFIDHA;18;2425;2556
2013;8;Tunesia;Monastir;36;5576;5950
2013;8;Turkey;Antalya;96;15807;16614
2013;8;Turkey;Bodrum;8;1321;1449
2013;8;Turkey;Istanbul;162;22192;27670
2013;8;Ukraine;Kiev;62;9433;11160
2013;8;United Kingdom;Bristol;18;3250;3402
2013;8;United Kingdom;Edinburgh;26;3733;3812
2013;8;United Kingdom;Glasgow;1;195;232
2013;8;United Kingdom;London;565;88751;96030
2013;8;United Kingdom;Manchester;62;10933;11470
2013;9;Austria;Innsbruck;1;58;189
2013;9;Austria;Vienna;177;9810;13668
2013;9;Azerbaijan;Baku;17;1922;3060
2013;9;Belarus;Minsk;8;441;662
2013;9;Belgium;Brussels;329;39930;48161
2013;9;Bulgaria;Bourgas;24;2785;4199
2013;9;Bulgaria;Sofia;16;918;1728
2013;9;Bulgaria;Varna;8;893;1440
2013;9;Canary Islands - Spain;Tenerife;8;1031;1240
2013;9;Croatia;Zagreb;60;4920;10824
2013;9;Cyprus;Larnaca;34;5054;6156
2013;9;Cyprus;Paphos;16;2780;3024
2013;9;Czech Republic;Prague;161;6796;11374
2013;9;Denmark;Billund;26;4004;4914
2013;9;Denmark;Copenhagen;104;12533;15803
2013;9;Egypt;Assiut;1;1;144
2013;9;Egypt;Cairo;42;2056;3176
2013;9;Egypt;Hurghada;3;285;504
2013;9;Estonia;Tallin;1;42;76
2013;9;Finland;Helsinki;146;19276;24299
2013;9;Finland;Tampere;16;2394;3024
2013;9;Finland;Turku;8;1049;1440
2013;9;France;Bordeaux;1;189;189
2013;9;France;Lyon;20;1559;2169
2013;9;France;Marseille;1;119;189
2013;9;France;Nantes;6;764;832
2013;9;France;Paris;277;40249;45115
2013;9;France;Strasbourg;1;99;140
2013;9;Germany;Berlin;171;20270;24398
2013;9;Germany;Cologne;60;6967;8952
2013;9;Germany;Dortmund;60;9116;10800
2013;9;Germany;Dusseldorf;92;8671;12820
2013;9;Germany;Frankfurt;300;41928;51030
2013;9;Germany;Hahn;22;3159;3960
2013;9;Germany;Hamburg;60;3579;5160
2013;9;Germany;Munich;280;27310;39624
2013;9;Germany;Stuttgart;102;11160;14700
2013;9;Greece;Argostólion;9;1569;1620
2013;9;Greece;Athens;25;3501;4192
2013;9;Greece;Corfu;23;3433;4044
2013;9;Greece;Heraklion;26;4353;4500
2013;9;Greece;Rhodos;23;3533;3926
2013;9;Greece;Thessaloniki;17;2502;3060
2013;9;Greece;Zakinthos;19;2849;3275
2013;9;Ireland;Dublin;86;13889;15708
2013;9;Israel;Tel Aviv;140;19891;23122
2013;9;Italy;Bari;18;2699;3240
2013;9;Italy;Catania;18;2786;3240
2013;9;Italy;Milan;156;22535;28620
2013;9;Italy;Naples;24;3628;4320
2013;9;Italy;Pisa;18;2858;3402
2013;9;Italy;Rome;202;27398;34701
2013;9;Italy;Torino;1;100;109
2013;9;Italy;Treviso;24;3183;4536
2013;9;Jordan;Aqaba;12;1365;2070
2013;9;Kazakhstan;Atyrau;2;166;360
2013;9;Latvia;Riga;44;2484;3344
2013;9;Macedonia;Skopje;2;22;60
2013;9;Malta;Malta;34;5171;6096
2013;9;Netherland;Amsterdam;232;32549;35796
2013;9;Netherland;Eindhoven;122;18746;22176
2013;9;Netherland;Rotterdam;36;4871;5788
2013;9;Norway;Oslo;112;15183;20217
2013;9;Poland;Poznan;2;218;280
2013;9;Poland;Warsaw;232;19109;25922
2013;9;Portugal;Lisbon;69;8529;11180
2013;9;Qatar;Doha;60;9820;10824
2013;9;Romania;Bucharest;128;4668;6868
2013;9;Romania;Cluj;4;431;720
2013;9;Romania;Tirgu Mures;16;2255;2880
2013;9;Russia;Moscow;132;13515;18724
2013;9;Russia;St.Petersburg;18;1777;2134
2013;9;Serbia;Belgrade;8;337;712
2013;9;Slovakia;Sliac;4;176;756
2013;9;Spain;Alicante;18;3247;3402
2013;9;Spain;Barcelona;70;11943;12924
2013;9;Spain;Bilbao;3;473;567
2013;9;Spain;Madrid;72;11669;12896
2013;9;Spain;Malaga;14;2211;2538
2013;9;Spain;Palma De Mallorca;23;3388;3990
2013;9;Spain;Valencia;3;463;567
2013;9;Sweden;Gothenburg;50;7463;9234
2013;9;Sweden;Malmo;44;6728;7920
2013;9;Sweden;Stockholm;112;16107;20799
2013;9;Switzerland;Basel;36;5065;5616
2013;9;Switzerland;Geneva;86;11770;13560
2013;9;Switzerland;Zurich;181;21851;27053
2013;9;Tunesia;Djerba;8;1182;1314
2013;9;Tunesia;ENFIDHA;16;2177;2376
2013;9;Tunesia;Monastir;30;4328;4820
2013;9;Tunesia;Tunis;1;245;278
2013;9;Turkey;Antalya;80;12112;13908
2013;9;Turkey;Bodrum;8;1281;1440
2013;9;Turkey;Eskisehir;1;152;159
2013;9;Turkey;Istanbul;168;22589;28464
2013;9;Ukraine;Kiev;60;8676;10800
2013;9;United Kingdom;Bristol;16;2660;3024
2013;9;United Kingdom;Edinburgh;26;3696;3848
2013;9;United Kingdom;INVERNESS;2;226;310
2013;9;United Kingdom;London;584;89507;99582
2013;9;United Kingdom;Manchester;60;10040;10620
2013;10;Austria;Innsbruck;1;68;189
2013;10;Austria;Vienna;179;9623;14208
2013;10;Azerbaijan;Baku;17;1761;3060
2013;10;Belarus;Minsk;18;731;1004
2013;10;Belgium;Brussels;338;39309;50128
2013;10;Canary Islands - Spain;Tenerife;8;1188;1240
2013;10;Croatia;Zadar;1;17;30
2013;10;Croatia;Zagreb;62;5505;11208
2013;10;Cyprus;Larnaca;18;2730;3240
2013;10;Cyprus;Paphos;18;3054;3402
2013;10;Czech Republic;Prague;171;6363;12033
2013;10;Denmark;Billund;26;4081;4914
2013;10;Denmark;Copenhagen;98;11547;15282
2013;10;Egypt;Cairo;44;2176;3281
2013;10;Egypt;Hurghada;15;2156;2448
2013;10;Finland;Helsinki;148;18396;24382
2013;10;Finland;Tampere;18;2995;3402
2013;10;France;Lyon;9;648;933
2013;10;France;Marseille;8;1393;1503
2013;10;France;Nantes;1;186;189
2013;10;France;Paris;276;39827;44334
2013;10;Germany;Berlin;177;21378;26235
2013;10;Germany;Cologne;61;6899;9132
2013;10;Germany;Dortmund;60;9063;10800
2013;10;Germany;Dusseldorf;100;8695;13048
2013;10;Germany;Frankfurt;296;38948;48606
2013;10;Germany;Hahn;16;2436;2880
2013;10;Germany;Hamburg;62;3617;5332
2013;10;Germany;Munich;292;28717;40218
2013;10;Germany;Stuttgart;104;10760;15012
2013;10;Greece;Athens;26;3577;4318
2013;10;Greece;Heraklion;2;287;310
2013;10;Greece;Rhodos;1;167;155
2013;10;Greece;Thessaloniki;14;2022;2520
2013;10;Iceland;Egilsstadir;6;778;1116
2013;10;Iceland;Reykjavik;8;1316;1494
2013;10;India;Delhi;2;196;378
2013;10;Ireland;Dublin;90;14954;16546
2013;10;Israel;Tel Aviv;140;19628;23256
2013;10;Italy;Bari;18;2682;3240
2013;10;Italy;Catania;14;2125;2520
2013;10;Italy;Milan;156;23956;28638
2013;10;Italy;Naples;26;3897;4680
2013;10;Italy;Pisa;14;2214;2646
2013;10;Italy;Rome;191;26024;33317
2013;10;Italy;Treviso;26;3585;4914
2013;10;Jordan;Aqaba;11;1678;2012
2013;10;Kazakhstan;Atyrau;2;161;378
2013;10;Kosovo;Pristina;2;274;378
2013;10;Latvia;Riga;36;1899;2716
2013;10;Lebanon;Beirut;2;90;100
2013;10;Malta;Malta;24;3854;4320
2013;10;Netherland;Amsterdam;233;32582;36641
2013;10;Netherland;Eindhoven;128;19904;23292
2013;10;Netherland;Rotterdam;34;4315;5066
2013;10;Norway;Harstad Narvik;2;212;336
2013;10;Norway;Oslo;100;13362;17606
2013;10;Poland;Gdansk;1;146;180
2013;10;Poland;Poznan;1;25;30
2013;10;Poland;Warsaw;235;18397;26000
2013;10;Portugal;Lisbon;66;6716;10108
2013;10;Qatar;Doha;62;10323;11208
2013;10;Romania;Bucharest;139;5014;7370
2013;10;Romania;Tirgu Mures;18;2555;3240
2013;10;Russia;Moscow;169;19060;25972
2013;10;Russia;St.Petersburg;18;1164;2052
2013;10;Serbia;Belgrade;19;575;1155
2013;10;Spain;Alicante;16;2915;3024
2013;10;Spain;Barcelona;62;10561;11466
2013;10;Spain;Madrid;67;11041;12282
2013;10;Spain;Valladolid;6;936;1012
2013;10;Sweden;Gothenburg;54;8306;9954
2013;10;Sweden;Malmo;42;6551;7560
2013;10;Sweden;Stockholm;113;16331;20967
2013;10;Switzerland;Basel;34;4835;5304
2013;10;Switzerland;Geneva;84;12169;13296
2013;10;Switzerland;Zurich;187;20633;26606
2013;10;Tunesia;Djerba;9;981;1278
2013;10;Tunesia;ENFIDHA;12;1253;1656
2013;10;Tunesia;Monastir;17;2073;2646
2013;10;Turkey;Antalya;46;6675;8209
2013;10;Turkey;Bodrum;3;443;540
2013;10;Turkey;Istanbul;186;23817;31855
2013;10;Turkey;Izmir;2;369;378
2013;10;Ukraine;Kiev;62;9127;11160
2013;10;Ukraine;Zaporozhye;1;34;52
2013;10;United Arab Emirates;Dubai;6;449;1080
2013;10;United Kingdom;Bristol;18;3047;3402
2013;10;United Kingdom;Edinburgh;28;3728;4144
2013;10;United Kingdom;London;616;93147;105406
2013;10;United Kingdom;Manchester;62;10293;10980
2013;11;Austria;Vienna;171;9428;13388
2013;11;Azerbaijan;Baku;18;1513;3240
2013;11;Belarus;Minsk;18;636;912
2013;11;Belgium;Brussels;317;36466;48777
2013;11;Canary Islands - Spain;Tenerife;2;199;310
2013;11;Croatia;Zagreb;56;4833;9546
2013;11;Cyprus;Larnaca;17;2254;3060
2013;11;Cyprus;Paphos;4;506;756
2013;11;Czech Republic;Prague;152;5075;10140
2013;11;Denmark;Billund;26;3347;4914
2013;11;Denmark;Copenhagen;40;4856;7278
2013;11;Egypt;Cairo;42;1836;3024
2013;11;Egypt;Hurghada;12;1702;2196
2013;11;Egypt;Sharm el Sheikh;7;1098;1269
2013;11;Finland;Helsinki;111;10898;16247
2013;11;Finland;Tampere;18;2448;3402
2013;11;France;Lyon;2;150;200
2013;11;France;Paris;237;32102;36608
2013;11;Germany;Berlin;138;16113;19701
2013;11;Germany;Cologne;50;5213;7460
2013;11;Germany;Dortmund;42;6206;7560
2013;11;Germany;Dusseldorf;102;7344;10668
2013;11;Germany;Frankfurt;238;29146;36716
2013;11;Germany;Hahn;18;2565;3240
2013;11;Germany;Hamburg;60;3979;5288
2013;11;Germany;Munich;281;30714;44228
2013;11;Germany;Stuttgart;86;9630;12414
2013;11;Greece;Athens;19;2465;3176
2013;11;Ireland;Dublin;84;12666;15246
2013;11;Israel;Tel Aviv;100;13029;15680
2013;11;Italy;Bari;18;2726;3240
2013;11;Italy;Milan;146;21842;26820
2013;11;Italy;Naples;17;2565;3060
2013;11;Italy;Pisa;14;2194;2646
2013;11;Italy;Rome;195;25052;32578
2013;11;Italy;Treviso;18;2758;3402
2013;11;Jordan;Aqaba;3;229;549
2013;11;Kazakhstan;Atyrau;1;44;180
2013;11;Latvia;Riga;26;1001;1902
2013;11;Malta;Malta;10;1520;1788
2013;11;Montenegro;Podgorica;1;29;30
2013;11;Netherland;Amsterdam;178;26719;31720
2013;11;Netherland;Eindhoven;87;13395;15696
2013;11;Netherland;Rotterdam;18;2218;2682
2013;11;Norway;Oslo;60;8711;11123
2013;11;Pakistan;Islamabad;1;157;299
2013;11;Poland;Warsaw;188;13657;18866
2013;11;Portugal;Lisbon;42;3720;6264
2013;11;Qatar;Doha;60;9396;10122
2013;11;Romania;Bucharest;118;4830;6508
2013;11;Romania;Tirgu Mures;18;2408;3240
2013;11;Russia;Moscow;180;20530;29460
2013;11;Russia;St.Petersburg;4;323;456
2013;11;Serbia;Belgrade;16;362;852
2013;11;Spain;Alicante;4;649;756
2013;11;Spain;Barcelona;59;9699;10926
2013;11;Spain;Madrid;61;9775;11333
2013;11;Sweden;Gothenburg;30;4339;5436
2013;11;Sweden;Malmo;34;5093;6120
2013;11;Sweden;Stockholm;94;12464;17430
2013;11;Switzerland;Basel;34;4884;5304
2013;11;Switzerland;Geneva;78;11001;12408
2013;11;Switzerland;Zurich;180;15516;20622
2013;11;Tunesia;Monastir;1;150;170
2013;11;Tunesia;Tunis;7;535;630
2013;11;Turkey;Antalya;10;1673;1785
2013;11;Turkey;Istanbul;162;19377;26452
2013;11;Ukraine;Kiev;60;8531;10800
2013;11;United Arab Emirates;Dubai;34;3836;6120
2013;11;United Kingdom;Bristol;25;3946;4725
2013;11;United Kingdom;East Midlands;14;1706;2072
2013;11;United Kingdom;Edinburgh;20;2731;2960
2013;11;United Kingdom;London;561;83364;96486
2013;11;United Kingdom;Manchester;66;10790;11642
2013;12;Austria;Vienna;163;7705;12652
2013;12;Azerbaijan;Baku;18;1580;3240
2013;12;Belarus;Minsk;18;741;1038
2013;12;Belgium;Brussels;306;33842;47304
2013;12;Bulgaria;Sofia;2;30;60
2013;12;Canary Islands - Spain;Tenerife;4;489;690
2013;12;Croatia;Zagreb;62;3263;9716
2013;12;Cyprus;Larnaca;18;2504;3240
2013;12;Czech Republic;Prague;112;3342;7392
2013;12;Denmark;Billund;24;3208;4536
2013;12;Denmark;Copenhagen;26;3506;4800
2013;12;Egypt;Cairo;40;1876;2888
2013;12;Egypt;Hurghada;9;1073;1650
2013;12;Egypt;Sharm el Sheikh;1;126;180
2013;12;Finland;Helsinki;92;10669;13435
2013;12;Finland;Rovaniemi;2;301;336
2013;12;Finland;Tampere;16;2219;3024
2013;12;France;Paris;260;35391;40612
2013;12;France;Toulouse;1;110;144
2013;12;Germany;Berlin;144;15649;20969
2013;12;Germany;Cologne;48;5193;7206
2013;12;Germany;Dortmund;42;6434;7560
2013;12;Germany;Dusseldorf;94;5831;8360
2013;12;Germany;Frankfurt;219;23569;32678
2013;12;Germany;Hahn;18;2601;3240
2013;12;Germany;Hamburg;53;3457;4581
2013;12;Germany;Munich;246;23379;36826
2013;12;Germany;Stuttgart;84;9070;12168
2013;12;Greece;Athens;37;4511;5912
2013;12;Ireland;Dublin;88;13743;16078
2013;12;Israel;Tel Aviv;98;13902;16416
2013;12;Italy;Bari;22;3386;3960
2013;12;Italy;Catania;2;331;336
2013;12;Italy;Milan;148;22543;27180
2013;12;Italy;Naples;18;2589;3240
2013;12;Italy;Pisa;18;2936;3402
2013;12;Italy;Rome;194;25473;32632
2013;12;Italy;Treviso;16;2350;3024
2013;12;Kazakhstan;Atyrau;3;229;540
2013;12;Latvia;Riga;24;955;1758
2013;12;Malta;Malta;10;1577;1800
2013;12;Netherland;Amsterdam;177;25725;31764
2013;12;Netherland;Eindhoven;87;13186;15660
2013;12;Netherland;Rotterdam;14;1585;2086
2013;12;Norway;Oslo;59;8914;11052
2013;12;Poland;Gdansk;1;81;180
2013;12;Poland;Warsaw;170;10307;16144
2013;12;Portugal;Lisbon;45;4032;6420
2013;12;Qatar;Doha;62;8585;9678
2013;12;Romania;Bucharest;98;3567;5256
2013;12;Romania;Tirgu Mures;21;2965;3780
2013;12;Russia;Ekaterinburg;1;198;198
2013;12;Russia;Moscow;194;20254;31050
2013;12;Russia;Rostov;1;151;156
2013;12;Russia;St.Petersburg;4;320;564
2013;12;Serbia;Belgrade;19;549;1192
2013;12;Spain;Barcelona;60;9974;11142
2013;12;Spain;Madrid;64;10267;11790
2013;12;Sweden;Gothenburg;26;3894;4680
2013;12;Sweden;Malmo;39;5932;7020
2013;12;Sweden;Stockholm;92;11923;17058
2013;12;Switzerland;Basel;34;4876;5304
2013;12;Switzerland;Geneva;74;10328;11688
2013;12;Switzerland;Zurich;180;15042;19150
2013;12;Turkey;Ankara;1;114;220
2013;12;Turkey;Antalya;1;90;174
2013;12;Turkey;Istanbul;162;17878;26362
2013;12;Ukraine;Kiev;59;8639;10620
2013;12;United Arab Emirates;Dubai;34;4238;6120
2013;12;United Kingdom;Bristol;22;3542;4158
2013;12;United Kingdom;East Midlands;18;2201;2664
2013;12;United Kingdom;Edinburgh;18;2502;2652
2013;12;United Kingdom;London;554;79897;95082
2013;12;United Kingdom;Manchester;70;10984;12086
2014;1;Austria;Vienna;171;6917;13404
2014;1;Azerbaijan;Baku;17;1279;3060
2014;1;Belarus;Minsk;18;783;1270
2014;1;Belgium;Brussels;296;30596;45564
2014;1;Bosnia-Hercegovina;Mostar;2;28;60
2014;1;Canary Islands - Spain;Tenerife;10;1400;1700
2014;1;Croatia;Zagreb;62;2722;9982
2014;1;Cyprus;Larnaca;16;2106;2880
2014;1;Czech Republic;Prague;93;2688;6422
2014;1;Denmark;Billund;26;3231;4914
2014;1;Denmark;Copenhagen;21;2519;3888
2014;1;Egypt;Cairo;36;1700;2600
2014;1;Egypt;Hurghada;8;1008;1448
2014;1;Finland;Helsinki;77;7668;11500
2014;1;Finland;Tampere;18;2444;3402
2014;1;France;Paris;253;29971;38278
2014;1;Germany;Berlin;146;14919;21322
2014;1;Germany;Cologne;32;2879;4776
2014;1;Germany;Dortmund;46;6722;8280
2014;1;Germany;Dusseldorf;104;7021;12680
2014;1;Germany;Frankfurt;245;22361;35876
2014;1;Germany;Hahn;16;2190;2880
2014;1;Germany;Hamburg;52;2793;4472
2014;1;Germany;Munich;268;21344;38298
2014;1;Germany;Stuttgart;80;7002;11574
2014;1;Greece;Athens;26;2838;4120
2014;1;Ireland;Dublin;92;12802;17078
2014;1;Israel;Tel Aviv;100;13015;16206
2014;1;Italy;Bari;18;2521;3240
2014;1;Italy;Catania;2;265;336
2014;1;Italy;Milan;152;19653;27918
2014;1;Italy;Naples;18;2377;3240
2014;1;Italy;Pisa;18;2332;3402
2014;1;Italy;Rome;197;22223;32856
2014;1;Italy;Treviso;16;1887;3024
2014;1;Kazakhstan;Atyrau;1;98;180
2014;1;Latvia;Riga;26;966;1894
2014;1;Malta;Malta;10;1466;1800
2014;1;Netherland;Amsterdam;185;21619;31108
2014;1;Netherland;Eindhoven;86;11942;15480
2014;1;Netherland;Rotterdam;30;2632;4544
2014;1;Norway;Oslo;54;7463;10092
2014;1;Poland;Katowice;1;133;180
2014;1;Poland;Warsaw;196;12174;19256
2014;1;Portugal;Lisbon;45;3866;6570
2014;1;Qatar;Doha;62;8962;9982
2014;1;Romania;Bucharest;102;3227;5574
2014;1;Romania;Tirgu Mures;17;2166;3060
2014;1;Russia;Ekaterinburg;4;580;790
2014;1;Russia;Moscow;197;19941;32360
2014;1;Russia;Rostov;3;442;468
2014;1;Russia;St.Petersburg;10;1689;2090
2014;1;Serbia;Belgrade;18;419;1258
2014;1;Spain;Barcelona;66;9938;12240
2014;1;Spain;Madrid;64;9610;11772
2014;1;Sweden;Gothenburg;26;3599;4680
2014;1;Sweden;Malmo;34;4592;6120
2014;1;Sweden;Stockholm;76;9583;14034
2014;1;Switzerland;Basel;36;4991;5616
2014;1;Switzerland;Geneva;66;8992;10392
2014;1;Switzerland;Zurich;185;13610;19236
2014;1;Turkey;Antalya;1;29;170
2014;1;Turkey;Istanbul;169;18557;27650
2014;1;Ukraine;Kiev;63;8607;11340
2014;1;United Arab Emirates;Dubai;35;4391;6300
2014;1;United Kingdom;Bristol;26;3717;4914
2014;1;United Kingdom;East Midlands;4;401;592
2014;1;United Kingdom;Edinburgh;18;2260;2652
2014;1;United Kingdom;London;564;73883;97034
2014;1;United Kingdom;Manchester;56;8383;9764
2014;2;Albania;Tirana;1;28;78
2014;2;Austria;Vienna;152;6778;11928
2014;2;Azerbaijan;Baku;16;1239;2880
2014;2;Belarus;Minsk;16;669;996
2014;2;Belgium;Brussels;280;30337;41578
2014;2;Canary Islands - Spain;Tenerife;8;1150;1369
2014;2;Croatia;Zagreb;56;2419;9450
2014;2;Cyprus;Larnaca;16;2071;2880
2014;2;Czech Republic;Prague;86;2954;5784
2014;2;Denmark;Billund;24;3124;4536
2014;2;Denmark;Copenhagen;28;3191;5098
2014;2;Egypt;Cairo;40;2591;4132
2014;2;Egypt;Hurghada;8;1286;1473
2014;2;Finland;Helsinki;72;7158;10498
2014;2;Finland;Tampere;16;2179;3024
2014;2;France;Paris;226;28868;34408
2014;2;Germany;Berlin;130;13885;18640
